n,beam_width,avg_gap (%),std_gap,success_rate (%),avg_time (s),max_gap (%)
85,35,0.5555555555555555,1.111111111111111,80.0,0.13697916666666668,2.7777777777777777
85,40,0.5555555555555555,1.111111111111111,80.0,0.15520833333333334,2.7777777777777777
85,50,0.5555555555555555,1.111111111111111,80.0,0.18229166666666666,2.7777777777777777
85,60,0.5555555555555555,1.111111111111111,80.0,0.20833333333333334,2.7777777777777777
85,75,0.37037037037037035,0.9442628728875528,86.66666666666667,0.2598958333333333,2.7777777777777777
85,85,0.37037037037037035,0.9442628728875528,86.66666666666667,0.2875,2.7777777777777777
85,100,0.37037037037037035,0.9442628728875528,86.66666666666667,0.3338541666666667,2.7777777777777777
85,110,0.37037037037037035,0.9442628728875528,86.66666666666667,0.3625,2.7777777777777777
85,125,0.27777777777777773,0.8333333333333335,90.0,0.390625,2.7777777777777777
85,150,0.18518518518518517,0.6928995160692484,93.33333333333333,0.46510416666666665,2.7777777777777777
85,175,0.18518518518518517,0.6928995160692484,93.33333333333333,0.5432291666666667,2.7777777777777777
85,200,0.18518518518518517,0.6928995160692484,93.33333333333333,0.6125,2.7777777777777777
85,225,0.18518518518518517,0.6928995160692484,93.33333333333333,0.6739583333333333,2.7777777777777777
85,250,0.18518518518518517,0.6928995160692484,93.33333333333333,0.7885416666666667,2.7777777777777777
85,275,0.18518518518518517,0.6928995160692484,93.33333333333333,0.8208333333333333,2.7777777777777777
85,300,0.18518518518518517,0.6928995160692484,93.33333333333333,0.9010416666666666,2.7777777777777777
90,1,4.166666666666666,2.7545323667858366,20.0,0.035416666666666666,8.333333333333334
90,2,2.9629629629629624,2.771598064276994,36.666666666666664,0.0453125,8.333333333333334
90,3,2.592592592592592,2.4776089185666024,36.666666666666664,0.04479166666666667,8.333333333333334
90,5,2.4074074074074066,2.237601106221217,40.0,0.0515625,5.555555555555555
90,10,1.4814814814814814,1.7173367584251302,53.333333333333336,0.06979166666666667,5.555555555555555
90,25,0.9259259259259259,1.4930106941293606,70.0,0.12395833333333334,5.555555555555555
90,35,0.9259259259259259,1.4930106941293606,70.0,0.16145833333333334,5.555555555555555
90,40,0.8333333333333334,1.4610864664869905,73.33333333333333,0.16458333333333333,5.555555555555555
90,50,0.7407407407407407,1.422434397753446,76.66666666666667,0.20052083333333334,5.555555555555555
90,60,0.5555555555555556,1.1111111111111112,80.0,0.22760416666666666,2.7777777777777777
90,75,0.5555555555555556,1.1111111111111112,80.0,0.303125,2.7777777777777777
90,85,0.5555555555555556,1.1111111111111112,80.0,0.3026041666666667,2.7777777777777777
90,100,0.5555555555555556,1.1111111111111112,80.0,0.34739583333333335,2.7777777777777777
90,110,0.46296296296296297,1.0352166562499026,83.33333333333334,0.39114583333333336,2.7777777777777777
90,125,0.46296296296296297,1.0352166562499026,83.33333333333334,0.4192708333333333,2.7777777777777777
90,150,0.37037037037037035,0.9442628728875528,86.66666666666667,0.503125,2.7777777777777777
90,175,0.37037037037037035,0.9442628728875528,86.66666666666667,0.5635416666666667,2.7777777777777777
90,200,0.37037037037037035,0.9442628728875528,86.66666666666667,0.6677083333333333,2.7777777777777777
90,225,0.27777777777777773,0.8333333333333335,90.0,0.7390625,2.7777777777777777
90,250,0.27777777777777773,0.8333333333333335,90.0,0.7984375,2.7777777777777777
90,275,0.27777777777777773,0.8333333333333335,90.0,0.9229166666666667,2.7777777777777777
90,300,0.27777777777777773,0.8333333333333335,90.0,1.0130208333333333,2.7777777777777777
125,1,6.606060606060605,2.6340986438909977,0.0,0.0859375,10.909090909090908
125,2,5.696969696969697,2.334710337485845,0.0,0.08802083333333334,10.909090909090908
125,3,5.151515151515151,2.3975806599821192,6.666666666666667,0.09635416666666667,9.090909090909092
125,5,4.545454545454545,2.517158746338811,10.0,0.103125,9.090909090909092
125,10,3.393939393939394,2.1375990410361694,20.0,0.13229166666666667,7.2727272727272725
125,25,2.9090909090909087,2.078354933270575,26.666666666666668,0.23489583333333333,5.454545454545454
125,35,2.363636363636363,1.9441230221024774,33.33333333333333,0.28489583333333335,5.454545454545454
125,40,2.1212121212121207,1.9403406780099541,40.0,0.334375,5.454545454545454
125,50,2.1212121212121207,1.9403406780099541,40.0,0.38333333333333336,5.454545454545454
125,60,2.1212121212121207,1.9403406780099541,40.0,0.43125,5.454545454545454
125,75,2.06060606060606,1.976909870339405,43.333333333333336,0.51875,5.454545454545454
125,85,2.1212121212121207,1.88269388691019,40.0,0.5744791666666667,5.454545454545454
125,100,2.06060606060606,1.8620959388772385,40.0,0.6666666666666666,5.454545454545454
125,110,1.939393939393939,1.8738939192412494,43.333333333333336,0.7239583333333334,5.454545454545454
125,125,1.818181818181818,1.8181818181818181,46.666666666666664,0.7984375,5.454545454545454
125,150,1.7575757575757573,1.786594299755597,46.666666666666664,0.9458333333333333,5.454545454545454
125,175,1.6363636363636362,1.7783516061965101,50.0,1.1166666666666667,5.454545454545454
125,200,1.6363636363636362,1.7783516061965101,50.0,1.7479166666666666,5.454545454545454
125,225,1.4545454545454541,1.781447085660493,56.666666666666664,2.0140625,5.454545454545454
125,250,1.212121212121212,1.5804127042915512,60.0,1.89375,3.6363636363636362
125,275,1.212121212121212,1.5804127042915512,60.0,1.684375,3.6363636363636362
125,300,1.212121212121212,1.5804127042915512,60.0,1.8677083333333333,3.6363636363636362
150,1,6.06060606060606,3.852975984396091,20.0,0.13229166666666667,12.121212121212121
150,2,6.060606060606059,2.1427478217774167,3.3333333333333335,0.14010416666666667,9.090909090909092
150,3,5.808080808080805,2.445717174303687,10.0,0.14322916666666666,9.090909090909092
150,5,5.505050505050503,2.3303579787998645,6.666666666666667,0.16197916666666667,9.090909090909092
150,10,4.444444444444444,2.5633489980706106,16.666666666666664,0.20260416666666667,9.090909090909092
150,25,3.686868686868687,2.2365242247964168,20.0,0.3177083333333333,7.575757575757576
150,35,3.3838383838383836,2.369435172876747,26.666666666666668,0.4046875,7.575757575757576
150,40,2.9797979797979797,2.4268714700472653,33.33333333333333,0.440625,7.575757575757576
150,50,2.676767676767677,2.495276631724369,40.0,0.5229166666666667,7.575757575757576
150,60,2.8787878787878793,2.390868763342348,33.33333333333333,0.5979166666666667,7.575757575757576
150,75,2.676767676767677,2.4015138238320692,36.666666666666664,0.7416666666666667,7.575757575757576
150,85,2.676767676767677,2.336916222476621,36.666666666666664,0.7973958333333333,6.0606060606060606
150,100,2.676767676767677,2.3694351728767478,36.666666666666664,0.9291666666666667,7.575757575757576
150,110,2.676767676767677,2.3694351728767478,36.666666666666664,1.0088541666666666,7.575757575757576
150,125,2.5757575757575757,2.2182011369694696,36.666666666666664,1.125,6.0606060606060606
150,150,2.5757575757575757,2.2182011369694696,36.666666666666664,1.3005208333333333,6.0606060606060606
150,175,2.3737373737373733,2.2020433693526913,40.0,1.5208333333333333,6.0606060606060606
150,200,2.272727272727273,2.2043588730096157,43.333333333333336,1.7213541666666667,6.0606060606060606
150,225,2.272727272727273,2.2043588730096157,43.333333333333336,1.9604166666666667,6.0606060606060606
