n,beam_width,avg_gap (%),std_gap,success_rate (%),avg_time (s),max_gap (%)
500,110,2.034632034632035,4.5597247309742786,83.33333333333334,123.29114583333333,13.41991341991342
500,125,1.1832611832611832,3.5609112416016586,90.0,153.83385416666667,12.987012987012987
500,150,1.1544011544011543,3.4638046616218805,90.0,203.26614583333333,11.688311688311689
500,175,0.37518037518037517,2.0204081527488755,96.66666666666667,258.1744791666667,11.255411255411255
500,200,0.7936507936507937,2.9700952057841925,93.33333333333333,321.13489583333336,12.121212121212121
500,225,0.0,0.0,100.0,391.6666666666667,0.0
500,250,0.7647907647907649,2.8621307053445615,93.33333333333333,475.86822916666665,11.688311688311689
500,275,1.1688311688311688,3.50827453744261,90.0,570.2270833333333,12.121212121212121
500,300,0.0,0.0,100.0,678.065625,0.0
600,1,11.280193236714977,7.4528162540068505,30.0,4.244270833333333,17.753623188405797
600,2,8.852657004830919,7.2955357504863985,40.0,4.8359375,16.666666666666668
600,3,7.415458937198068,7.4522290929072215,50.0,5.341145833333333,16.666666666666668
600,5,5.785024154589373,7.115043759368541,60.0,6.1046875,15.942028985507246
600,10,6.3768115942029,6.835322019418743,53.333333333333336,12.186979166666667,14.855072463768115
600,25,3.707729468599034,6.156352840434253,73.33333333333333,29.363020833333334,14.855072463768115
600,35,2.7294685990338166,5.462676672253954,80.0,40.4546875,14.492753623188406
600,40,2.7053140096618358,5.416824867491954,80.0,48.657291666666666,14.492753623188406
600,50,3.4782608695652177,5.779411414953743,73.33333333333333,62.971354166666664,14.130434782608695
600,60,2.185990338164251,4.9053594212214895,83.33333333333334,77.13489583333333,14.130434782608695
600,75,1.7632850241545894,4.49989044081328,86.66666666666667,103.70208333333333,14.130434782608695
600,85,0.857487922705314,3.208766965970048,93.33333333333333,125.73385416666666,13.043478260869565
600,100,2.222222222222222,4.983461176218059,83.33333333333334,157.0921875,14.130434782608695
600,110,1.78743961352657,4.559014777740686,86.66666666666667,178.72447916666667,13.768115942028986
600,125,0.8695652173913043,3.253615118933862,93.33333333333333,218.11041666666668,13.043478260869565
600,150,0.4227053140096618,2.27633778079357,96.66666666666667,285.83177083333334,12.681159420289855
600,175,0.893719806763285,3.345301625388956,93.33333333333333,364.76979166666666,13.768115942028986
600,200,0.0,0.0,100.0,456.0890625,0.0
600,225,1.280193236714976,3.8477889375342764,90.0,634.659375,13.768115942028986
600,250,0.4227053140096618,2.27633778079357,96.66666666666667,781.85,12.681159420289855
600,275,0.0,0.0,100.0,881.8505208333333,0.0
600,300,0.4468599033816425,2.406414225410346,96.66666666666667,922.9921875,13.405797101449275
