inst_type,n,density,instance_id,beam_width,optimal,fn_dp_obj,fn_final_obj,fn_time_dp,fn_time_ls,fn_time_total,fn_ls_iters,fl_dp_obj,fl_final_obj,fl_time_dp,fl_time_ls,fl_time_total,fl_ls_iters,fl_unique_optima
DKS,10,0.9,8,5,42.0,42.0,42.0,0.0,0.0,0.0,7.0,42.0,42.0,0.0,0.0,0.0,1.4,5.0
DKS,10,0.9,9,5,12.0,12.0,12.0,0.0,0.0,0.0,4.0,12.0,12.0,0.0,0.0,0.0,1.0,5.0
DKS,10,0.9,10,5,40.0,40.0,40.0,0.0,0.0,0.0,7.0,40.0,40.0,0.0,0.0,0.0,1.8,5.0
DKS,10,0.9,11,5,42.0,42.0,42.0,0.0,0.0,0.0,7.0,42.0,42.0,0.015625,0.0,0.015625,2.0,2.0
DKS,10,0.9,12,5,40.0,40.0,40.0,0.0,0.0,0.0,7.0,40.0,40.0,0.0,0.0,0.0,2.2,3.0
DKS,10,0.9,13,5,12.0,12.0,12.0,0.0,0.0,0.0,4.0,12.0,12.0,0.0,0.0,0.0,1.0,5.0
DKS,10,0.9,14,5,42.0,42.0,42.0,0.015625,0.0,0.015625,7.0,42.0,42.0,0.0,0.0,0.0,2.2,2.0
DKS,10,0.9,15,5,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,5.0
DKS,10,0.9,16,5,6.0,6.0,6.0,0.0,0.0,0.0,3.0,6.0,6.0,0.0,0.0,0.0,1.0,5.0
DKS,10,0.9,17,5,2.0,2.0,2.0,0.015625,0.0,0.015625,2.0,2.0,2.0,0.0,0.0,0.0,1.0,5.0
DKS,10,0.9,18,5,30.0,30.0,30.0,0.0,0.0,0.0,6.0,30.0,30.0,0.0,0.0,0.0,1.4,5.0
DKS,10,0.9,19,5,30.0,30.0,30.0,0.0,0.0,0.0,6.0,30.0,30.0,0.0,0.0,0.0,1.2,5.0
DKS,10,0.9,20,5,20.0,20.0,20.0,0.015625,0.0,0.015625,5.0,20.0,20.0,0.0,0.0,0.0,1.0,5.0
DKS,10,0.9,21,5,6.0,6.0,6.0,0.0,0.0,0.0,3.0,6.0,6.0,0.0,0.0,0.0,1.0,5.0
DKS,10,0.9,22,5,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,5.0
DKS,10,0.9,23,5,42.0,42.0,42.0,0.015625,0.0,0.015625,7.0,42.0,42.0,0.0,0.0,0.0,1.8,5.0
DKS,10,0.9,24,5,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,5.0
DKS,10,0.9,25,5,30.0,30.0,30.0,0.015625,0.0,0.015625,6.0,30.0,30.0,0.0,0.0,0.0,1.2,5.0
DKS,10,0.9,26,5,54.0,54.0,54.0,0.0,0.0,0.0,8.0,54.0,54.0,0.0,0.0,0.0,1.2,4.0
DKS,10,0.9,27,5,20.0,20.0,20.0,0.015625,0.0,0.015625,5.0,20.0,20.0,0.0,0.0,0.0,1.2,5.0
DKS,10,0.9,28,5,12.0,12.0,12.0,0.0,0.0,0.0,4.0,12.0,12.0,0.0,0.0,0.0,1.0,5.0
DKS,10,0.9,29,5,48.0,48.0,48.0,0.0,0.0,0.0,8.0,48.0,48.0,0.0,0.015625,0.015625,1.6,2.0
DKS,25,0.5,0,5,6.0,6.0,6.0,0.0,0.015625,0.015625,3.0,6.0,6.0,0.0,0.0,0.0,1.0,5.0
DKS,25,0.5,1,5,98.0,98.0,98.0,0.0625,0.0,0.0625,12.0,98.0,98.0,0.015625,0.0,0.015625,5.0,2.0
DKS,25,0.5,2,5,218.0,218.0,218.0,0.140625,0.0,0.140625,20.0,218.0,218.0,0.03125,0.0,0.03125,6.2,3.0
DKS,25,0.5,3,5,54.0,54.0,54.0,0.046875,0.0,0.046875,9.0,54.0,54.0,0.015625,0.0,0.015625,2.0,5.0
DKS,25,0.5,4,5,38.0,38.0,38.0,0.03125,0.0,0.03125,7.0,38.0,38.0,0.0,0.0,0.0,1.6,5.0
DKS,25,0.5,5,5,214.0,214.0,214.0,0.109375,0.0,0.109375,19.0,214.0,214.0,0.03125,0.0,0.03125,7.8,1.0
DKS,25,0.5,6,5,198.0,198.0,198.0,0.125,0.0,0.125,20.0,198.0,198.0,0.03125,0.0,0.03125,5.0,4.0
DKS,25,0.5,7,5,130.0,130.0,130.0,0.0625,0.015625,0.078125,14.0,130.0,130.0,0.015625,0.0,0.015625,4.2,5.0
DKS,25,0.5,8,5,38.0,38.0,38.0,0.015625,0.0,0.015625,7.0,38.0,38.0,0.0,0.0,0.0,2.4,5.0
DKS,25,0.5,9,5,74.0,74.0,74.0,0.03125,0.0,0.03125,10.0,74.0,74.0,0.015625,0.0,0.015625,3.8,4.0
DKS,25,0.5,10,5,242.0,242.0,242.0,0.15625,0.0,0.15625,21.0,242.0,242.0,0.03125,0.0,0.03125,5.8,4.0
DKS,25,0.5,11,5,100.0,100.0,100.0,0.0625,0.0,0.0625,12.0,100.0,100.0,0.015625,0.0,0.015625,4.4,5.0
DKS,25,0.5,12,5,48.0,48.0,48.0,0.03125,0.0,0.03125,8.0,48.0,48.0,0.015625,0.0,0.015625,1.8,5.0
DKS,25,0.5,13,5,20.0,20.0,20.0,0.015625,0.015625,0.03125,5.0,20.0,20.0,0.0,0.0,0.0,1.4,5.0
DKS,25,0.5,14,5,50.0,50.0,50.0,0.03125,0.0,0.03125,8.0,50.0,50.0,0.0,0.0,0.0,2.6,3.0
DKS,25,0.5,15,5,78.0,78.0,78.0,0.0625,0.0,0.0625,11.0,74.0,78.0,0.015625,0.0,0.015625,3.6,5.0
DKS,25,0.5,16,5,100.0,100.0,100.0,0.046875,0.015625,0.0625,12.0,100.0,100.0,0.015625,0.0,0.015625,6.4,2.0
DKS,25,0.5,17,5,100.0,100.0,100.0,0.046875,0.015625,0.0625,12.0,100.0,100.0,0.015625,0.0,0.015625,6.4,1.0
DKS,25,0.5,18,5,250.0,250.0,250.0,0.125,0.015625,0.140625,21.0,250.0,250.0,0.015625,0.0,0.015625,4.4,3.0
DKS,25,0.5,19,5,94.0,94.0,94.0,0.0625,0.0,0.0625,12.0,92.0,94.0,0.015625,0.0,0.015625,5.2,4.0
DKS,25,0.5,20,5,30.0,30.0,30.0,0.03125,0.0,0.03125,6.0,30.0,30.0,0.0,0.0,0.0,1.4,5.0
DKS,25,0.5,21,5,206.0,206.0,206.0,0.125,0.015625,0.140625,20.0,206.0,206.0,0.015625,0.0,0.015625,6.8,3.0
DKS,25,0.5,22,5,144.0,144.0,144.0,0.078125,0.015625,0.09375,15.0,144.0,144.0,0.015625,0.0,0.015625,8.2,2.0
DKS,25,0.5,23,5,116.0,116.0,116.0,0.078125,0.0,0.078125,14.0,116.0,116.0,0.015625,0.0,0.015625,6.0,5.0
DKS,25,0.5,24,5,270.0,270.0,270.0,0.15625,0.0,0.15625,23.0,270.0,270.0,0.03125,0.0,0.03125,2.2,4.0
DKS,25,0.5,25,5,178.0,178.0,178.0,0.125,0.0,0.125,17.0,178.0,178.0,0.015625,0.015625,0.03125,8.0,2.0
DKS,25,0.5,26,5,190.0,188.0,188.0,0.109375,0.015625,0.125,18.0,188.0,188.0,0.015625,0.0,0.015625,5.0,4.0
DKS,25,0.5,27,5,96.0,96.0,96.0,0.0625,0.0,0.0625,12.0,96.0,96.0,0.015625,0.015625,0.03125,5.0,4.0
DKS,25,0.5,28,5,6.0,6.0,6.0,0.0,0.0,0.0,3.0,6.0,6.0,0.015625,0.0,0.015625,1.0,5.0
DKS,25,0.5,29,5,112.0,110.0,112.0,0.0625,0.0,0.0625,13.0,108.0,112.0,0.015625,0.015625,0.03125,4.2,5.0
DKS,25,0.75,0,5,240.0,240.0,240.0,0.109375,0.015625,0.125,17.0,240.0,240.0,0.015625,0.0,0.015625,4.8,3.0
DKS,25,0.75,1,5,272.0,272.0,272.0,0.125,0.0,0.125,18.0,272.0,272.0,0.015625,0.0,0.015625,7.8,1.0
DKS,25,0.75,2,5,120.0,120.0,120.0,0.078125,0.0,0.078125,12.0,118.0,120.0,0.015625,0.0,0.015625,2.4,5.0
DKS,25,0.75,3,5,6.0,6.0,6.0,0.015625,0.0,0.015625,3.0,6.0,6.0,0.0,0.0,0.0,1.0,5.0
DKS,25,0.75,4,5,142.0,142.0,142.0,0.078125,0.0,0.078125,13.0,142.0,142.0,0.015625,0.0,0.015625,3.6,4.0
DKS,25,0.75,5,5,42.0,42.0,42.0,0.03125,0.0,0.03125,7.0,42.0,42.0,0.015625,0.0,0.015625,1.2,5.0
DKS,25,0.75,6,5,120.0,120.0,120.0,0.0625,0.0,0.0625,12.0,118.0,118.0,0.015625,0.0,0.015625,2.8,5.0
DKS,25,0.75,7,5,226.0,226.0,226.0,0.109375,0.0,0.109375,17.0,226.0,226.0,0.015625,0.0,0.015625,5.6,3.0
DKS,25,0.75,8,5,270.0,270.0,270.0,0.109375,0.0,0.109375,18.0,270.0,270.0,0.015625,0.015625,0.03125,4.2,2.0
DKS,25,0.75,9,5,298.0,298.0,298.0,0.125,0.0,0.125,20.0,298.0,298.0,0.03125,0.0,0.03125,4.8,4.0
DKS,25,0.75,10,5,2.0,2.0,2.0,0.0,0.015625,0.015625,2.0,2.0,2.0,0.0,0.0,0.0,1.0,5.0
DKS,25,0.75,11,5,314.0,314.0,314.0,0.125,0.0,0.125,20.0,314.0,314.0,0.03125,0.0,0.03125,3.4,4.0
DKS,25,0.75,12,5,300.0,300.0,300.0,0.140625,0.0,0.140625,20.0,300.0,300.0,0.015625,0.015625,0.03125,6.4,4.0
DKS,25,0.75,13,5,276.0,276.0,276.0,0.109375,0.015625,0.125,19.0,276.0,276.0,0.015625,0.0,0.015625,4.8,5.0
DKS,25,0.75,14,5,162.0,158.0,158.0,0.078125,0.0,0.078125,14.0,160.0,162.0,0.015625,0.0,0.015625,3.2,4.0
DKS,25,0.75,15,5,20.0,20.0,20.0,0.015625,0.0,0.015625,5.0,20.0,20.0,0.015625,0.0,0.015625,1.0,5.0
DKS,25,0.75,16,5,20.0,20.0,20.0,0.0,0.0,0.0,5.0,20.0,20.0,0.015625,0.0,0.015625,1.0,5.0
DKS,25,0.75,17,5,56.0,56.0,56.0,0.03125,0.0,0.03125,8.0,56.0,56.0,0.015625,0.0,0.015625,1.4,4.0
DKS,25,0.75,18,5,142.0,142.0,142.0,0.0625,0.0,0.0625,13.0,142.0,142.0,0.015625,0.0,0.015625,2.8,5.0
DKS,25,0.75,19,5,88.0,88.0,88.0,0.046875,0.0,0.046875,10.0,88.0,88.0,0.015625,0.0,0.015625,2.2,5.0
DKS,25,0.75,20,5,72.0,72.0,72.0,0.046875,0.0,0.046875,9.0,72.0,72.0,0.015625,0.0,0.015625,1.6,4.0
DKS,25,0.75,21,5,56.0,56.0,56.0,0.03125,0.0,0.03125,8.0,56.0,56.0,0.015625,0.0,0.015625,1.8,4.0
DKS,25,0.75,22,5,30.0,30.0,30.0,0.015625,0.0,0.015625,6.0,30.0,30.0,0.015625,0.0,0.015625,1.0,5.0
DKS,25,0.75,23,5,42.0,42.0,42.0,0.046875,0.0,0.046875,7.0,42.0,42.0,0.0,0.0,0.0,1.0,5.0
DKS,25,0.75,24,5,216.0,216.0,216.0,0.078125,0.0,0.078125,16.0,214.0,216.0,0.015625,0.0,0.015625,4.8,2.0
DKS,25,0.75,25,5,202.0,202.0,202.0,0.09375,0.015625,0.109375,16.0,202.0,202.0,0.015625,0.0,0.015625,4.2,2.0
DKS,25,0.75,26,5,150.0,148.0,148.0,0.0625,0.015625,0.078125,13.0,148.0,148.0,0.015625,0.0,0.015625,3.8,5.0
DKS,25,0.75,27,5,292.0,292.0,292.0,0.125,0.0,0.125,19.0,292.0,292.0,0.03125,0.0,0.03125,5.6,1.0
DKS,25,0.75,28,5,12.0,12.0,12.0,0.015625,0.0,0.015625,4.0,12.0,12.0,0.0,0.0,0.0,1.0,5.0
DKS,25,0.75,29,5,42.0,42.0,42.0,0.015625,0.0,0.015625,7.0,42.0,42.0,0.015625,0.0,0.015625,1.0,5.0
DKS,25,0.9,0,5,20.0,20.0,20.0,0.015625,0.0,0.015625,5.0,20.0,20.0,0.015625,0.0,0.015625,1.0,5.0
DKS,25,0.9,1,5,20.0,20.0,20.0,0.015625,0.0,0.015625,5.0,20.0,20.0,0.0,0.0,0.0,1.0,5.0
DKS,25,0.9,2,5,56.0,56.0,56.0,0.03125,0.0,0.03125,8.0,56.0,56.0,0.015625,0.0,0.015625,1.0,5.0
DKS,25,0.9,3,5,154.0,152.0,152.0,0.0625,0.0,0.0625,13.0,152.0,154.0,0.015625,0.0,0.015625,1.6,5.0
DKS,25,0.9,4,5,90.0,90.0,90.0,0.046875,0.0,0.046875,10.0,90.0,90.0,0.015625,0.0,0.015625,1.0,5.0
DKS,25,0.9,5,5,72.0,72.0,72.0,0.03125,0.015625,0.046875,9.0,72.0,72.0,0.015625,0.0,0.015625,1.0,5.0
DKS,25,0.9,6,5,56.0,56.0,56.0,0.03125,0.0,0.03125,8.0,56.0,56.0,0.015625,0.0,0.015625,1.0,5.0
DKS,25,0.9,7,5,30.0,30.0,30.0,0.015625,0.0,0.015625,6.0,30.0,30.0,0.015625,0.0,0.015625,1.0,5.0
DKS,25,0.9,8,5,42.0,42.0,42.0,0.03125,0.0,0.03125,7.0,42.0,42.0,0.0,0.0,0.0,1.0,5.0
DKS,25,0.9,9,5,240.0,240.0,240.0,0.09375,0.0,0.09375,16.0,236.0,240.0,0.015625,0.015625,0.03125,3.2,3.0
DKS,25,0.9,10,5,230.0,228.0,228.0,0.078125,0.015625,0.09375,16.0,230.0,230.0,0.015625,0.0,0.015625,4.0,2.0
DKS,25,0.9,11,5,156.0,156.0,156.0,0.0625,0.015625,0.078125,13.0,156.0,156.0,0.015625,0.0,0.015625,1.2,5.0
DKS,25,0.9,12,5,328.0,328.0,328.0,0.109375,0.015625,0.125,19.0,328.0,328.0,0.015625,0.0,0.015625,3.2,2.0
DKS,25,0.9,13,5,12.0,12.0,12.0,0.015625,0.0,0.015625,4.0,12.0,12.0,0.015625,0.0,0.015625,1.0,5.0
DKS,25,0.9,14,5,42.0,42.0,42.0,0.015625,0.015625,0.03125,7.0,42.0,42.0,0.0,0.0,0.0,1.0,5.0
DKS,25,0.9,15,5,258.0,258.0,258.0,0.109375,0.0,0.109375,17.0,258.0,258.0,0.015625,0.0,0.015625,3.4,3.0
DKS,25,0.9,16,5,30.0,30.0,30.0,0.015625,0.0,0.015625,6.0,30.0,30.0,0.015625,0.0,0.015625,1.0,5.0
DKS,25,0.9,17,5,210.0,210.0,210.0,0.078125,0.0,0.078125,15.0,210.0,210.0,0.015625,0.0,0.015625,1.8,4.0
DKS,25,0.9,18,5,234.0,234.0,234.0,0.09375,0.0,0.09375,16.0,234.0,234.0,0.015625,0.0,0.015625,2.2,3.0
DKS,25,0.9,19,5,30.0,30.0,30.0,0.03125,0.0,0.03125,6.0,30.0,30.0,0.0,0.0,0.0,1.0,5.0
DKS,25,0.9,20,5,182.0,182.0,182.0,0.0625,0.0,0.0625,14.0,182.0,182.0,0.015625,0.0,0.015625,1.4,5.0
DKS,25,0.9,21,5,72.0,72.0,72.0,0.046875,0.0,0.046875,9.0,72.0,72.0,0.015625,0.0,0.015625,1.0,5.0
DKS,25,0.9,22,5,156.0,156.0,156.0,0.046875,0.015625,0.0625,13.0,156.0,156.0,0.015625,0.0,0.015625,1.0,5.0
DKS,25,0.9,23,5,110.0,110.0,110.0,0.046875,0.0,0.046875,11.0,110.0,110.0,0.015625,0.0,0.015625,1.0,5.0
DKS,25,0.9,24,5,72.0,72.0,72.0,0.046875,0.0,0.046875,9.0,72.0,72.0,0.015625,0.0,0.015625,1.0,5.0
DKS,25,0.9,25,5,6.0,6.0,6.0,0.015625,0.0,0.015625,3.0,6.0,6.0,0.0,0.0,0.0,1.0,5.0
DKS,25,0.9,26,5,330.0,330.0,330.0,0.125,0.0,0.125,19.0,330.0,330.0,0.03125,0.0,0.03125,3.0,5.0
DKS,25,0.9,27,5,6.0,6.0,6.0,0.0,0.0,0.0,3.0,6.0,6.0,0.015625,0.0,0.015625,1.0,5.0
DKS,25,0.9,28,5,292.0,292.0,292.0,0.109375,0.0,0.109375,18.0,292.0,292.0,0.015625,0.0,0.015625,4.2,3.0
DKS,25,0.9,29,5,30.0,30.0,30.0,0.015625,0.0,0.015625,6.0,30.0,30.0,0.015625,0.0,0.015625,1.0,5.0
DKS,50,0.5,0,5,,1082.0,1082.0,3.140625,0.046875,3.1875,47.0,1082.0,1082.0,0.140625,0.0,0.140625,7.6,3.0
DKS,50,0.5,1,5,,886.0,886.0,2.1875,0.03125,2.21875,41.0,886.0,886.0,0.125,0.015625,0.140625,15.8,3.0
DKS,50,0.5,2,5,,532.0,532.0,1.3125,0.03125,1.34375,29.0,532.0,532.0,0.109375,0.015625,0.125,15.2,2.0
DKS,50,0.5,3,5,,706.0,706.0,1.859375,0.03125,1.890625,35.0,706.0,706.0,0.125,0.03125,0.15625,22.6,3.0
DKS,50,0.5,4,5,,424.0,424.0,1.078125,0.015625,1.09375,27.0,424.0,424.0,0.109375,0.015625,0.125,9.4,5.0
DKS,50,0.5,5,5,,54.0,54.0,0.21875,0.015625,0.234375,8.0,52.0,52.0,0.03125,0.0,0.03125,1.8,4.0
DKS,50,0.5,6,5,,140.0,140.0,0.453125,0.015625,0.46875,14.0,138.0,140.0,0.046875,0.0,0.046875,3.4,5.0
DKS,50,0.5,7,5,,6.0,6.0,0.0625,0.015625,0.078125,3.0,6.0,6.0,0.0,0.0,0.0,1.0,5.0
DKS,50,0.5,8,5,,636.0,636.0,1.578125,0.015625,1.59375,32.0,636.0,636.0,0.125,0.0,0.125,12.8,3.0
DKS,50,0.5,9,5,,788.0,788.0,1.953125,0.015625,1.96875,38.0,790.0,790.0,0.125,0.015625,0.140625,15.6,4.0
DKS,50,0.5,10,5,,904.0,904.0,2.5,0.03125,2.53125,40.0,904.0,904.0,0.140625,0.015625,0.15625,18.2,4.0
DKS,50,0.5,11,5,,294.0,294.0,0.765625,0.015625,0.78125,21.0,292.0,294.0,0.078125,0.015625,0.09375,11.0,4.0
DKS,50,0.5,12,5,,20.0,20.0,0.125,0.015625,0.140625,5.0,20.0,20.0,0.015625,0.0,0.015625,1.4,5.0
DKS,50,0.5,13,5,,1136.0,1136.0,3.046875,0.046875,3.09375,47.0,1136.0,1136.0,0.15625,0.0,0.15625,6.8,1.0
DKS,50,0.5,14,5,,76.0,76.0,0.296875,0.015625,0.3125,10.0,74.0,78.0,0.046875,0.0,0.046875,3.6,4.0
DKS,50,0.5,15,5,,250.0,250.0,0.640625,0.03125,0.671875,19.0,246.0,250.0,0.0625,0.015625,0.078125,10.4,4.0
DKS,50,0.5,16,5,,956.0,956.0,2.328125,0.046875,2.375,42.0,956.0,956.0,0.140625,0.0,0.140625,14.2,3.0
DKS,50,0.5,17,5,,550.0,550.0,1.46875,0.03125,1.5,31.0,548.0,550.0,0.125,0.015625,0.140625,17.2,4.0
DKS,50,0.5,18,5,,926.0,926.0,2.34375,0.03125,2.375,42.0,926.0,926.0,0.140625,0.0,0.140625,12.6,3.0
DKS,50,0.5,19,5,,1064.0,1064.0,2.515625,0.046875,2.5625,45.0,1064.0,1064.0,0.15625,0.0,0.15625,9.0,3.0
DKS,50,0.5,20,5,,1194.0,1194.0,3.046875,0.046875,3.09375,48.0,1194.0,1194.0,0.140625,0.0,0.140625,4.0,1.0
DKS,50,0.5,21,5,,1020.0,1020.0,2.921875,0.046875,2.96875,45.0,1018.0,1020.0,0.140625,0.0,0.140625,9.8,4.0
DKS,50,0.5,22,5,,324.0,324.0,0.796875,0.03125,0.828125,22.0,322.0,324.0,0.078125,0.015625,0.09375,13.6,5.0
DKS,50,0.5,23,5,,82.0,82.0,0.28125,0.015625,0.296875,10.0,74.0,82.0,0.03125,0.015625,0.046875,3.4,5.0
DKS,50,0.5,24,5,,730.0,730.0,1.6875,0.03125,1.71875,35.0,732.0,732.0,0.109375,0.015625,0.125,17.4,3.0
DKS,50,0.5,25,5,,636.0,636.0,1.6875,0.015625,1.703125,34.0,638.0,638.0,0.125,0.015625,0.140625,16.0,5.0
DKS,50,0.5,26,5,,310.0,310.0,0.796875,0.03125,0.828125,22.0,304.0,306.0,0.09375,0.015625,0.109375,13.2,4.0
DKS,50,0.5,27,5,,256.0,256.0,0.8125,0.015625,0.828125,20.0,256.0,258.0,0.09375,0.0,0.09375,4.6,5.0
DKS,50,0.5,28,5,,426.0,426.0,1.109375,0.03125,1.140625,26.0,424.0,426.0,0.09375,0.0,0.09375,11.2,4.0
DKS,50,0.5,29,5,,712.0,712.0,1.890625,0.03125,1.921875,35.0,712.0,712.0,0.28125,0.015625,0.296875,18.6,3.0
DKS,50,0.75,0,5,,918.0,918.0,1.546875,0.03125,1.578125,34.0,912.0,918.0,0.125,0.0,0.125,13.0,5.0
DKS,50,0.75,1,5,,414.0,414.0,0.8125,0.015625,0.828125,22.0,410.0,414.0,0.078125,0.015625,0.09375,8.4,4.0
DKS,50,0.75,2,5,,350.0,350.0,0.859375,0.03125,0.890625,20.0,346.0,350.0,0.140625,0.015625,0.15625,5.6,4.0
DKS,50,0.75,3,5,,574.0,576.0,1.109375,0.03125,1.140625,26.0,574.0,576.0,0.09375,0.015625,0.109375,11.6,5.0
DKS,50,0.75,4,5,,992.0,992.0,1.765625,0.03125,1.796875,35.0,990.0,992.0,0.125,0.0,0.125,13.0,5.0
DKS,50,0.75,5,5,,154.0,154.0,0.375,0.015625,0.390625,13.0,150.0,152.0,0.046875,0.0,0.046875,3.0,5.0
DKS,50,0.75,6,5,,564.0,566.0,1.046875,0.03125,1.078125,26.0,558.0,564.0,0.109375,0.015625,0.125,8.8,3.0
DKS,50,0.75,7,5,,444.0,444.0,0.875,0.015625,0.890625,23.0,440.0,444.0,0.09375,0.0,0.09375,8.0,4.0
DKS,50,0.75,8,5,,600.0,600.0,1.078125,0.015625,1.09375,27.0,600.0,600.0,0.09375,0.015625,0.109375,11.6,5.0
DKS,50,0.75,9,5,,230.0,230.0,0.5,0.015625,0.515625,16.0,230.0,230.0,0.0625,0.0,0.0625,2.0,5.0
DKS,50,0.75,10,5,,72.0,72.0,0.25,0.015625,0.265625,9.0,72.0,72.0,0.03125,0.0,0.03125,1.0,5.0
DKS,50,0.75,11,5,,860.0,860.0,1.46875,0.03125,1.5,33.0,860.0,860.0,0.125,0.015625,0.140625,17.0,1.0
DKS,50,0.75,12,5,,6.0,6.0,0.0625,0.015625,0.078125,3.0,6.0,6.0,0.0,0.0,0.0,1.0,5.0
DKS,50,0.75,13,5,,712.0,712.0,1.28125,0.03125,1.3125,29.0,708.0,712.0,0.109375,0.015625,0.125,12.0,4.0
DKS,50,0.75,14,5,,712.0,712.0,1.203125,0.03125,1.234375,29.0,708.0,712.0,0.109375,0.0,0.109375,11.8,4.0
DKS,50,0.75,15,5,,386.0,386.0,0.75,0.015625,0.765625,21.0,384.0,386.0,0.078125,0.015625,0.09375,6.4,3.0
DKS,50,0.75,16,5,,1352.0,1352.0,2.296875,0.03125,2.328125,41.0,1352.0,1352.0,0.140625,0.0,0.140625,12.6,3.0
DKS,50,0.75,17,5,,1594.0,1594.0,3.09375,0.03125,3.125,46.0,1594.0,1594.0,0.140625,0.0,0.140625,5.6,4.0
DKS,50,0.75,18,5,,230.0,232.0,0.5,0.015625,0.515625,16.0,230.0,232.0,0.0625,0.015625,0.078125,3.4,5.0
DKS,50,0.75,19,5,,56.0,56.0,0.21875,0.015625,0.234375,8.0,56.0,56.0,0.03125,0.0,0.03125,1.0,5.0
DKS,50,0.75,20,5,,110.0,110.0,0.375,0.015625,0.390625,11.0,110.0,110.0,0.046875,0.0,0.046875,2.0,5.0
DKS,50,0.75,21,5,,526.0,526.0,1.0,0.015625,1.015625,25.0,522.0,524.0,0.078125,0.015625,0.09375,7.2,5.0
DKS,50,0.75,22,5,,614.0,614.0,1.109375,0.03125,1.140625,27.0,612.0,614.0,0.109375,0.0,0.109375,10.8,4.0
DKS,50,0.75,23,5,,42.0,42.0,0.171875,0.015625,0.1875,7.0,42.0,42.0,0.03125,0.0,0.03125,1.0,5.0
DKS,50,0.75,24,5,,1170.0,1170.0,1.953125,0.03125,1.984375,39.0,1170.0,1170.0,0.15625,0.015625,0.171875,17.4,3.0
DKS,50,0.75,25,5,,1572.0,1572.0,2.984375,0.03125,3.015625,45.0,1574.0,1574.0,0.140625,0.015625,0.15625,9.0,3.0
DKS,50,0.75,26,5,,110.0,110.0,0.3125,0.015625,0.328125,11.0,110.0,110.0,0.046875,0.0,0.046875,1.4,5.0
DKS,50,0.75,27,5,,796.0,798.0,1.46875,0.015625,1.484375,31.0,794.0,798.0,0.140625,0.015625,0.15625,13.0,5.0
DKS,50,0.75,28,5,,258.0,258.0,0.609375,0.015625,0.625,17.0,254.0,258.0,0.0625,0.0,0.0625,4.0,5.0
DKS,50,0.75,29,5,,1236.0,1238.0,2.203125,0.03125,2.234375,40.0,1236.0,1238.0,0.125,0.015625,0.140625,10.8,4.0
DKS,50,0.9,0,5,,418.0,418.0,0.734375,0.015625,0.75,21.0,414.0,416.0,0.078125,0.0,0.078125,2.0,5.0
DKS,50,0.9,1,5,,1534.0,1534.0,2.140625,0.03125,2.171875,41.0,1536.0,1536.0,0.140625,0.015625,0.15625,8.0,4.0
DKS,50,0.9,2,5,,1902.0,1902.0,2.796875,0.046875,2.84375,46.0,1902.0,1902.0,0.140625,0.0,0.140625,7.2,2.0
DKS,50,0.9,3,5,,240.0,240.0,0.5,0.015625,0.515625,16.0,240.0,240.0,0.0625,0.0,0.0625,1.0,5.0
DKS,50,0.9,4,5,,56.0,56.0,0.21875,0.0,0.21875,8.0,56.0,56.0,0.03125,0.0,0.03125,1.0,5.0
DKS,50,0.9,5,5,,110.0,110.0,0.390625,0.015625,0.40625,11.0,110.0,110.0,0.046875,0.0,0.046875,1.0,5.0
DKS,50,0.9,6,5,,586.0,586.0,1.0,0.015625,1.015625,25.0,582.0,588.0,0.09375,0.015625,0.109375,5.2,5.0
DKS,50,0.9,7,5,,694.0,694.0,1.046875,0.015625,1.0625,27.0,690.0,692.0,0.09375,0.015625,0.109375,3.4,3.0
DKS,50,0.9,8,5,,42.0,42.0,0.171875,0.015625,0.1875,7.0,42.0,42.0,0.03125,0.0,0.03125,1.0,5.0
DKS,50,0.9,9,5,,1378.0,1378.0,1.890625,0.03125,1.921875,39.0,1378.0,1378.0,0.125,0.015625,0.140625,11.4,2.0
DKS,50,0.9,10,5,,1840.0,1840.0,2.546875,0.03125,2.578125,45.0,1840.0,1840.0,0.140625,0.0,0.140625,6.0,1.0
DKS,50,0.9,11,5,,110.0,110.0,0.296875,0.015625,0.3125,11.0,110.0,110.0,0.046875,0.0,0.046875,1.0,5.0
DKS,50,0.9,12,5,,892.0,892.0,1.359375,0.03125,1.390625,31.0,890.0,890.0,0.109375,0.0,0.109375,8.8,5.0
DKS,50,0.9,13,5,,272.0,272.0,0.515625,0.015625,0.53125,17.0,272.0,272.0,0.0625,0.0,0.0625,1.0,5.0
DKS,50,0.9,14,5,,1450.0,1450.0,2.203125,0.03125,2.234375,40.0,1450.0,1450.0,0.15625,0.015625,0.171875,9.8,2.0
DKS,50,0.9,15,5,,744.0,746.0,1.15625,0.03125,1.1875,28.0,744.0,746.0,0.09375,0.015625,0.109375,4.8,5.0
DKS,50,0.9,16,5,,1448.0,1448.0,1.984375,0.03125,2.015625,40.0,1442.0,1448.0,0.140625,0.015625,0.15625,12.4,4.0
DKS,50,0.9,17,5,,1662.0,1662.0,2.375,0.03125,2.40625,43.0,1662.0,1662.0,0.140625,0.0,0.140625,6.6,4.0
