n,beam_width,avg_gap (%),std_gap,success_rate (%),avg_time (s),max_gap (%)
75,250,0.0,0.0,100.0,16.082291666666666,0.0
75,275,0.0,0.0,100.0,18.20625,0.0
75,300,0.0,0.0,100.0,21.849479166666665,0.0
100,35,1.1111111111111112,1.3758648608153121,56.666666666666664,1.096875,4.444444444444445
100,40,1.037037037037037,1.2483184849150162,56.666666666666664,1.3989583333333333,4.444444444444445
100,60,0.6666666666666666,1.0183501544346312,70.0,2.5911458333333335,2.2222222222222223
100,85,0.5925925925925927,1.137947518202757,76.66666666666667,4.528645833333333,4.444444444444445
100,110,0.22222222222222224,0.6666666666666667,90.0,6.4703125,2.2222222222222223
100,175,0.14814814814814817,0.5543196128553987,93.33333333333333,14.81875,2.2222222222222223
100,225,0.14814814814814817,0.5543196128553987,93.33333333333333,24.7109375,2.2222222222222223
100,275,0.14814814814814817,0.5543196128553985,93.33333333333333,31.593229166666667,2.2222222222222223
40,1,1.1111111111111112,2.484519974999766,83.33333333333334,0.00625,6.666666666666667
40,2,0.4444444444444445,1.6629588385661962,93.33333333333333,0.009895833333333333,6.666666666666667
40,3,0.22222222222222224,1.196703290474334,96.66666666666667,0.009375,6.666666666666667
40,5,0.0,0.0,100.0,0.013020833333333334,0.0
40,10,0.0,0.0,100.0,0.028125,0.0
40,25,0.0,0.0,100.0,0.0953125,0.0
40,35,0.0,0.0,100.0,0.13229166666666667,0.0
40,40,0.0,0.0,100.0,0.15520833333333334,0.0
40,50,0.0,0.0,100.0,0.2328125,0.0
40,60,0.0,0.0,100.0,0.315625,0.0
40,75,0.0,0.0,100.0,0.446875,0.0
40,85,0.0,0.0,100.0,0.528125,0.0
40,100,0.0,0.0,100.0,0.8140625,0.0
40,110,0.0,0.0,100.0,1.1369791666666667,0.0
40,125,0.0,0.0,100.0,1.3927083333333334,0.0
40,150,0.0,0.0,100.0,1.928125,0.0
40,175,0.0,0.0,100.0,2.4921875,0.0
40,200,0.0,0.0,100.0,2.9875,0.0
40,225,0.0,0.0,100.0,3.303125,0.0
40,250,0.0,0.0,100.0,3.3979166666666667,0.0
40,275,0.0,0.0,100.0,3.9557291666666665,0.0
40,300,0.0,0.0,100.0,4.6359375,0.0
60,1,1.2698412698412695,2.1057935176859686,73.33333333333333,0.0125,4.761904761904762
60,2,0.47619047619047616,1.4285714285714284,90.0,0.019791666666666666,4.761904761904762
60,3,0.31746031746031744,1.187827741832997,93.33333333333333,0.025520833333333333,4.761904761904762
60,5,0.15873015873015872,0.8547880646245245,96.66666666666667,0.03333333333333333,4.761904761904762
60,10,0.0,0.0,100.0,0.06979166666666667,0.0
60,25,0.0,0.0,100.0,0.1671875,0.0
60,35,0.0,0.0,100.0,0.2869791666666667,0.0
60,40,0.0,0.0,100.0,0.34375,0.0
60,50,0.0,0.0,100.0,0.4703125,0.0
60,60,0.0,0.0,100.0,0.6098958333333333,0.0
60,75,0.0,0.0,100.0,0.8765625,0.0
60,85,0.0,0.0,100.0,1.0635416666666666,0.0
60,100,0.0,0.0,100.0,1.4229166666666666,0.0
60,110,0.0,0.0,100.0,1.66875,0.0
60,125,0.0,0.0,100.0,2.1020833333333333,0.0
60,150,0.0,0.0,100.0,2.8125,0.0
60,175,0.0,0.0,100.0,3.7026041666666667,0.0
60,200,0.0,0.0,100.0,4.750520833333334,0.0
60,225,0.0,0.0,100.0,5.973958333333333,0.0
60,250,0.0,0.0,100.0,7.127604166666667,0.0
60,275,0.0,0.0,100.0,8.884895833333333,0.0
60,300,0.0,0.0,100.0,10.233333333333333,0.0
85,1,4.537037037037036,2.911886146947479,16.666666666666664,0.03333333333333333,11.11111111111111
85,2,2.7777777777777772,2.0286020648339487,26.666666666666668,0.05416666666666667,5.555555555555555
85,3,1.8518518518518519,1.942238607722503,46.666666666666664,0.0609375,5.555555555555555
85,5,1.3888888888888888,1.5631428718642715,53.333333333333336,0.0828125,5.555555555555555
85,10,1.111111111111111,1.697250257391052,66.66666666666666,0.12291666666666666,5.555555555555555
85,25,0.5555555555555556,1.111111111111111,80.0,0.36354166666666665,2.7777777777777777
85,35,0.37037037037037035,0.9442628728875528,86.66666666666667,0.5604166666666667,2.7777777777777777
85,40,0.37037037037037035,0.9442628728875528,86.66666666666667,0.6729166666666667,2.7777777777777777
85,50,0.09259259259259259,0.4986263710309725,96.66666666666667,0.9447916666666667,2.7777777777777777
85,60,0.0,0.0,100.0,1.2609375,0.0
85,75,0.0,0.0,100.0,1.8265625,0.0
85,85,0.0,0.0,100.0,2.2817708333333333,0.0
85,100,0.0,0.0,100.0,2.9791666666666665,0.0
85,110,0.0,0.0,100.0,3.5208333333333335,0.0
85,125,0.0,0.0,100.0,4.336458333333334,0.0
85,150,0.0,0.0,100.0,5.934375,0.0
85,175,0.0,0.0,100.0,7.8578125,0.0
85,200,0.0,0.0,100.0,10.0015625,0.0
85,225,0.0,0.0,100.0,12.76875,0.0
85,250,0.0,0.0,100.0,15.370833333333334,0.0
85,275,0.0,0.0,100.0,18.29375,0.0
85,300,0.0,0.0,100.0,21.619270833333335,0.0
